txn_id,account_id,amount,merchant,txn_date,fraud_type,flagged_date,fraud_flag,risk_level
TXN014239,ACC0169,91863.72,Swiggy,2025-06-07,,,normal,Low
TXN014240,ACC0177,37708.59,Zomato,2025-07-19,,,normal,Low
TXN014241,ACC0294,3956.77,Zomato,2025-01-20,,,normal,Low
TXN014242,ACC0091,103685.94,Flipkart,2025-01-02,,,normal,High
TXN014243,ACC0371,34471.32,ATM_Withdrawal,2025-01-14,,,normal,Low
TXN014244,ACC0068,114302.75,Amazon,2025-05-11,,,normal,High
TXN014245,ACC0077,132206.5,ATM_Withdrawal,2025-07-12,,,normal,High
TXN014246,ACC0089,51267.93,ATM_Withdrawal,2025-06-02,,,normal,Low
TXN014247,ACC0168,132699.11,Flipkart,2025-04-02,,,normal,High
TXN014248,ACC0080,32230.07,Amazon,2025-04-21,,,normal,Low
TXN014249,ACC0330,74105.88,Unknown_POS,2025-01-15,,,normal,Low
TXN014250,ACC0395,111713.53,Zomato,2025-06-17,,,normal,High
TXN014251,ACC0360,119523.48,Swiggy,2025-01-06,,,normal,High
TXN014252,ACC0179,70070.62,Unknown_POS,2025-01-27,,,normal,Low
TXN014253,ACC0224,93467.79,Swiggy,2025-05-17,,,normal,Low
TXN014254,ACC0061,73390.81,Unknown_POS,2025-02-12,Identity Theft,2025-03-09,fraud,High
TXN014255,ACC0083,127999.4,Zomato,2025-01-26,,,normal,High
TXN014256,ACC0156,86586.69,BigBasket,2025-04-04,,,normal,Low
TXN014257,ACC0288,95865.99,BigBasket,2025-02-15,,,normal,Low
TXN014258,ACC0493,140513.49,Unknown_POS,2025-04-12,,,normal,High
TXN014259,ACC0082,87029.03,Swiggy,2025-01-17,,,normal,Low
TXN014260,ACC0307,48958.98,Amazon,2025-07-05,,,normal,Low
TXN014261,ACC0299,85044.72,Uber,2025-07-07,,,normal,Low
TXN014262,ACC0039,44817.81,BigBasket,2025-07-12,,,normal,Low
TXN014263,ACC0471,114162.54,Unknown_POS,2025-02-23,,,normal,High
TXN014264,ACC0434,113305.25,Swiggy,2025-02-20,,,normal,High
TXN014265,ACC0179,140281.75,BigBasket,2025-04-17,,,normal,High
TXN014266,ACC0279,136466.49,ATM_Withdrawal,2025-04-20,,,normal,High
TXN014267,ACC0224,87554.37,BigBasket,2025-04-17,,,normal,Low
TXN014268,ACC0347,72940.78,Amazon,2025-05-08,,,normal,Low
TXN014269,ACC0165,84132.45,BigBasket,2025-01-31,,,normal,Low
TXN014270,ACC0482,59476.95,Unknown_POS,2025-01-14,,,normal,Low
TXN014271,ACC0473,129652.63,Flipkart,2025-03-13,,,normal,High
TXN014272,ACC0051,87905.35,Amazon,2025-04-06,,,normal,Low
TXN014273,ACC0161,20645.4,BigBasket,2025-06-07,,,normal,Low
TXN014274,ACC0212,68482.38,Uber,2025-05-09,,,normal,Low
TXN014275,ACC0447,63741.44,Unknown_POS,2025-02-12,Account Takeover,2025-02-13,fraud,High
TXN014276,ACC0491,74952.9,BigBasket,2025-06-06,,,normal,Low
TXN014277,ACC0024,81841.56,Uber,2025-07-06,,,normal,Low
TXN014278,ACC0353,61114.44,Amazon,2025-04-12,,,normal,Low
TXN014279,ACC0355,58491.57,Swiggy,2025-06-10,,,normal,Low
TXN014280,ACC0259,4797.82,Uber,2025-04-06,,,normal,Low
TXN014281,ACC0053,21375.81,ATM_Withdrawal,2025-04-17,,,normal,Low
TXN014282,ACC0170,128845.66,Swiggy,2025-01-01,,,normal,High
TXN014283,ACC0015,92200.89,Swiggy,2025-06-13,,,normal,Low
TXN014284,ACC0172,16530.11,Zomato,2025-02-14,,,normal,Low
TXN014285,ACC0288,26225.0,Uber,2025-01-04,,,normal,Low
TXN014286,ACC0136,123025.34,Swiggy,2025-06-29,,,normal,High
TXN014287,ACC0460,56736.08,BigBasket,2025-05-07,,,normal,Low
TXN014288,ACC0490,14433.8,Uber,2025-07-04,,,normal,Low
TXN014289,ACC0262,39570.14,ATM_Withdrawal,2025-04-29,,,normal,Low
TXN014290,ACC0323,47301.45,Flipkart,2025-01-24,,,normal,Low
TXN014291,ACC0068,89626.05,BigBasket,2025-06-22,,,normal,Low
TXN014292,ACC0142,113081.14,Zomato,2025-04-05,,,normal,High
TXN014293,ACC0374,47006.48,Zomato,2025-05-20,,,normal,Low
TXN014294,ACC0170,129561.42,Uber,2025-05-09,,,normal,High
TXN014295,ACC0293,94115.92,Flipkart,2025-06-05,,,normal,Low
TXN014296,ACC0222,52149.84,BigBasket,2025-06-01,,,normal,Low
TXN014297,ACC0473,96787.05,BigBasket,2025-07-15,,,normal,Low
TXN014298,ACC0074,82541.16,ATM_Withdrawal,2025-02-04,,,normal,Low
TXN014299,ACC0334,48287.9,Swiggy,2025-06-23,,,normal,Low
TXN014300,ACC0004,103965.9,Flipkart,2025-05-27,,,normal,High
TXN014301,ACC0281,74506.11,Uber,2025-01-23,,,normal,Low
TXN014302,ACC0387,68653.98,Flipkart,2025-05-28,,,normal,Low
TXN014303,ACC0063,43105.26,Unknown_POS,2025-01-21,,,normal,Low
TXN014304,ACC0123,63573.41,Amazon,2025-02-23,,,normal,Low
TXN014305,ACC0290,91543.51,Flipkart,2025-05-19,,,normal,Low
TXN014306,ACC0476,47210.6,Amazon,2025-01-14,,,normal,Low
TXN014307,ACC0145,149294.43,BigBasket,2025-06-22,,,normal,High
TXN014308,ACC0310,58456.8,Flipkart,2025-07-12,,,normal,Low
TXN014309,ACC0317,67870.01,Uber,2025-06-17,,,normal,Low
TXN014310,ACC0032,127042.08,BigBasket,2025-01-08,,,normal,High
TXN014311,ACC0316,55085.3,Zomato,2025-05-06,,,normal,Low
TXN014312,ACC0135,148811.09,BigBasket,2025-06-22,,,normal,High
TXN014313,ACC0308,40919.16,Flipkart,2025-07-08,,,normal,Low
TXN014314,ACC0009,44988.17,Amazon,2025-07-03,,,normal,Low
TXN014315,ACC0347,135731.02,Flipkart,2025-05-11,,,normal,High
TXN014316,ACC0449,28085.72,Unknown_POS,2025-05-12,,,normal,Low
TXN014317,ACC0165,85562.57,ATM_Withdrawal,2025-03-11,,,normal,Low
TXN014318,ACC0281,26151.55,BigBasket,2025-04-24,,,normal,Low
TXN014319,ACC0018,56021.11,Flipkart,2025-06-30,,,normal,Low
TXN014320,ACC0172,90952.23,Zomato,2025-01-31,,,normal,Low
TXN014321,ACC0235,125245.34,ATM_Withdrawal,2025-04-05,,,normal,High
TXN014322,ACC0002,124268.43,Unknown_POS,2025-04-24,,,normal,High
TXN014323,ACC0337,148043.03,Unknown_POS,2025-01-08,,,normal,High
TXN014324,ACC0048,63593.61,Uber,2025-06-21,,,normal,Low
TXN014325,ACC0058,114077.86,Flipkart,2025-02-24,,,normal,High
TXN014326,ACC0088,81319.18,Zomato,2025-07-29,,,normal,Low
TXN014327,ACC0195,47009.51,BigBasket,2025-06-03,,,normal,Low
TXN014328,ACC0302,80737.42,Swiggy,2025-04-04,,,normal,Low
TXN014329,ACC0249,110572.35,Unknown_POS,2025-04-29,,,normal,High
TXN014330,ACC0299,126988.58,Swiggy,2025-06-08,,,normal,High
TXN014331,ACC0213,125828.75,Flipkart,2025-06-03,,,normal,High
TXN014332,ACC0421,58330.05,Uber,2025-04-06,,,normal,Low
TXN014333,ACC0307,65272.54,Amazon,2025-01-08,,,normal,Low
TXN014334,ACC0436,96768.19,ATM_Withdrawal,2025-05-15,,,normal,Low
TXN014335,ACC0218,2964.59,Swiggy,2025-02-01,,,normal,Low
TXN014336,ACC0365,53150.03,Flipkart,2025-02-27,,,normal,Low
TXN014337,ACC0337,4117.44,Uber,2025-02-05,,,normal,Low
TXN014338,ACC0188,106285.14,Unknown_POS,2025-05-31,,,normal,High
TXN014339,ACC0299,50182.44,ATM_Withdrawal,2025-01-29,,,normal,Low
TXN014340,ACC0106,39175.12,Uber,2025-06-30,,,normal,Low
TXN014341,ACC0451,84392.25,Unknown_POS,2025-02-19,,,normal,Low
TXN014342,ACC0103,71524.52,Uber,2025-02-22,,,normal,Low
TXN014343,ACC0304,12799.1,ATM_Withdrawal,2025-06-27,,,normal,Low
TXN014344,ACC0456,79335.17,Amazon,2025-06-30,,,normal,Low
TXN014345,ACC0058,77404.02,Flipkart,2025-05-24,,,normal,Low
TXN014346,ACC0062,34610.29,ATM_Withdrawal,2025-07-04,,,normal,Low
TXN014347,ACC0313,131618.02,Swiggy,2025-03-25,,,normal,High
TXN014348,ACC0107,14109.63,Zomato,2025-02-21,,,normal,Low
TXN014349,ACC0086,12276.57,ATM_Withdrawal,2025-03-12,,,normal,Low
TXN014350,ACC0007,69823.48,Flipkart,2025-06-21,,,normal,Low
TXN014351,ACC0075,75508.43,Unknown_POS,2025-05-06,,,normal,Low
TXN014352,ACC0123,111864.6,ATM_Withdrawal,2025-03-04,,,normal,High
TXN014353,ACC0389,92461.82,Amazon,2025-07-28,,,normal,Low
TXN014354,ACC0431,108712.02,Zomato,2025-05-12,,,normal,High
TXN014355,ACC0346,25942.92,Amazon,2025-02-14,,,normal,Low
TXN014356,ACC0426,140738.27,Swiggy,2025-05-10,,,normal,High
TXN014357,ACC0451,45820.29,Uber,2025-01-14,,,normal,Low
TXN014358,ACC0338,107460.43,BigBasket,2025-07-28,,,normal,High
TXN014359,ACC0058,73646.73,Flipkart,2025-06-04,,,normal,Low
TXN014360,ACC0213,87940.04,ATM_Withdrawal,2025-03-07,,,normal,Low
TXN014361,ACC0058,113844.73,Uber,2025-07-25,,,normal,High
TXN014362,ACC0498,100308.96,BigBasket,2025-02-06,,,normal,High
TXN014363,ACC0319,2607.75,Swiggy,2025-06-01,,,normal,Low
TXN014364,ACC0262,24651.17,Uber,2025-03-17,,,normal,Low
TXN014365,ACC0392,74809.55,Flipkart,2025-01-25,,,normal,Low
TXN014366,ACC0277,117187.8,Zomato,2025-07-24,Phishing,2025-03-09,fraud,Critical
TXN014367,ACC0437,117800.22,Zomato,2025-06-10,,,normal,High
TXN014368,ACC0254,101410.9,Zomato,2025-05-07,,,normal,High
TXN014369,ACC0132,33663.55,Amazon,2025-01-09,,,normal,Low
TXN014370,ACC0430,110841.97,ATM_Withdrawal,2025-03-29,,,normal,High
TXN014371,ACC0294,49847.43,Flipkart,2025-02-13,,,normal,Low
TXN014372,ACC0255,33483.53,BigBasket,2025-02-27,,,normal,Low
TXN014373,ACC0267,34934.7,Swiggy,2025-01-30,,,normal,Low
TXN014374,ACC0390,7079.2,BigBasket,2025-02-11,,,normal,Low
TXN014375,ACC0439,91999.18,ATM_Withdrawal,2025-02-09,,,normal,Low
TXN014376,ACC0316,82977.68,Uber,2025-04-18,,,normal,Low
TXN014377,ACC0207,12245.91,Unknown_POS,2025-02-14,,,normal,Low
TXN014378,ACC0488,1353.3,Amazon,2025-04-26,,,normal,Low
TXN014379,ACC0214,6581.32,Swiggy,2025-02-12,,,normal,Low
TXN014380,ACC0484,123525.83,Uber,2025-01-28,,,normal,High
TXN014381,ACC0006,125973.38,Unknown_POS,2025-04-28,,,normal,High
TXN014382,ACC0222,107869.19,BigBasket,2025-03-14,,,normal,High
TXN014383,ACC0342,32002.03,Swiggy,2025-07-29,,,normal,Low
TXN014384,ACC0425,19223.99,Zomato,2025-05-28,,,normal,Low
TXN014385,ACC0455,49937.67,Flipkart,2025-07-05,,,normal,Low
TXN014386,ACC0054,40665.9,Unknown_POS,2025-03-03,,,normal,Low
TXN014387,ACC0278,146823.74,BigBasket,2025-06-26,,,normal,High
TXN014388,ACC0014,19931.07,Flipkart,2025-06-01,,,normal,Low
TXN014389,ACC0432,42830.99,Uber,2025-05-15,,,normal,Low
TXN014390,ACC0183,100306.79,Uber,2025-03-11,,,normal,High
TXN014391,ACC0377,65904.72,BigBasket,2025-06-02,Identity Theft,2025-07-25,fraud,High
TXN014392,ACC0151,126404.16,Amazon,2025-04-30,,,normal,High
TXN014393,ACC0148,37643.41,Uber,2025-05-06,,,normal,Low
TXN014394,ACC0065,16208.7,BigBasket,2025-06-23,,,normal,Low
TXN014395,ACC0211,85372.66,Amazon,2025-03-01,,,normal,Low
TXN014396,ACC0482,122005.67,BigBasket,2025-03-09,,,normal,High
TXN014397,ACC0052,45193.45,Uber,2025-03-14,,,normal,Low
TXN014398,ACC0216,120154.49,ATM_Withdrawal,2025-06-27,,,normal,High
TXN014399,ACC0159,10279.7,Uber,2025-05-13,,,normal,Low
TXN014400,ACC0379,24049.66,Swiggy,2025-03-23,,,normal,Low
TXN014401,ACC0361,113443.24,Unknown_POS,2025-05-11,,,normal,High
TXN014402,ACC0153,47734.38,Amazon,2025-04-08,,,normal,Low
TXN014403,ACC0454,91575.97,Amazon,2025-05-24,,,normal,Low
TXN014404,ACC0129,147181.17,ATM_Withdrawal,2025-03-02,,,normal,High
TXN014405,ACC0476,44097.21,Flipkart,2025-05-23,,,normal,Low
TXN014406,ACC0122,14732.76,Unknown_POS,2025-06-02,,,normal,Low
TXN014407,ACC0360,92637.25,ATM_Withdrawal,2025-06-05,,,normal,Low
TXN014408,ACC0175,79063.78,Zomato,2025-03-08,,,normal,Low
TXN014409,ACC0250,72582.72,Swiggy,2025-05-05,,,normal,Low
TXN014410,ACC0384,149473.34,Flipkart,2025-07-18,,,normal,High
TXN014411,ACC0186,125385.8,Swiggy,2025-03-06,,,normal,High
TXN014412,ACC0132,24667.0,BigBasket,2025-01-30,,,normal,Low
TXN014413,ACC0497,148250.85,Amazon,2025-07-15,,,normal,High
TXN014414,ACC0367,127778.9,Zomato,2025-02-22,,,normal,High
TXN014415,ACC0141,14736.28,Uber,2025-07-13,,,normal,Low
TXN014416,ACC0244,27105.13,ATM_Withdrawal,2025-02-05,,,normal,Low
TXN014417,ACC0468,6582.87,Uber,2025-02-07,,,normal,Low
TXN014418,ACC0468,89899.9,BigBasket,2025-01-18,,,normal,Low
TXN014419,ACC0111,71652.23,Amazon,2025-07-30,,,normal,Low
TXN014420,ACC0439,35469.4,Zomato,2025-04-20,,,normal,Low
TXN014421,ACC0306,83579.05,ATM_Withdrawal,2025-06-04,,,normal,Low
TXN014422,ACC0481,31500.09,BigBasket,2025-04-27,,,normal,Low
TXN014423,ACC0082,148835.26,BigBasket,2025-01-25,,,normal,High
TXN014424,ACC0470,28418.99,ATM_Withdrawal,2025-05-16,,,normal,Low
TXN014425,ACC0188,102373.77,Swiggy,2025-04-02,,,normal,High
TXN014426,ACC0497,141630.84,Swiggy,2025-04-17,,,normal,High
TXN014427,ACC0486,79140.81,Uber,2025-01-23,,,normal,Low
TXN014428,ACC0410,114892.7,Flipkart,2025-07-17,,,normal,High
TXN014429,ACC0373,83538.12,BigBasket,2025-01-16,,,normal,Low
TXN014430,ACC0392,84610.03,Flipkart,2025-05-10,,,normal,Low
TXN014431,ACC0271,136793.16,Uber,2025-02-01,,,normal,High
TXN014432,ACC0093,18059.74,Zomato,2025-05-24,,,normal,Low
TXN014433,ACC0147,117015.17,Amazon,2025-02-04,,,normal,High
TXN014434,ACC0211,28495.48,BigBasket,2025-03-07,,,normal,Low
TXN014435,ACC0174,121622.95,Zomato,2025-02-18,,,normal,High
TXN014436,ACC0097,84597.53,ATM_Withdrawal,2025-03-14,,,normal,Low
TXN014437,ACC0365,115309.57,ATM_Withdrawal,2025-01-26,,,normal,High
TXN014438,ACC0066,1936.57,Amazon,2025-06-10,Account Takeover,2025-02-26,fraud,Medium
TXN014439,ACC0425,101263.27,Zomato,2025-05-25,,,normal,High
TXN014440,ACC0095,22290.1,Zomato,2025-03-16,,,normal,Low
TXN014441,ACC0424,145673.28,Amazon,2025-06-10,,,normal,High
TXN014442,ACC0444,91955.66,Flipkart,2025-01-07,,,normal,Low
TXN014443,ACC0349,144870.12,ATM_Withdrawal,2025-07-09,Card Skimming,2025-05-25,fraud,Critical
TXN014444,ACC0116,56458.19,Zomato,2025-01-29,Account Takeover,2025-05-26,fraud,High
TXN014445,ACC0069,97208.96,Amazon,2025-03-17,,,normal,Low
TXN014446,ACC0337,98317.28,ATM_Withdrawal,2025-05-13,,,normal,Low
TXN014447,ACC0392,45901.91,ATM_Withdrawal,2025-02-13,,,normal,Low
TXN014448,ACC0258,125859.45,Amazon,2025-03-03,,,normal,High
TXN014449,ACC0473,17868.77,Swiggy,2025-05-05,,,normal,Low
TXN014450,ACC0043,54902.36,Unknown_POS,2025-02-12,,,normal,Low
TXN014451,ACC0479,147701.12,Amazon,2025-06-03,,,normal,High
TXN014452,ACC0076,127720.15,Swiggy,2025-03-19,,,normal,High
TXN014453,ACC0242,24467.02,Uber,2025-07-15,,,normal,Low
TXN014454,ACC0149,93541.79,Swiggy,2025-06-16,,,normal,Low
TXN014455,ACC0020,57615.97,Flipkart,2025-04-23,,,normal,Low
TXN014456,ACC0183,122426.82,Zomato,2025-02-06,,,normal,High
TXN014457,ACC0044,140101.3,ATM_Withdrawal,2025-01-24,,,normal,High
TXN014458,ACC0253,86460.6,Flipkart,2025-05-10,,,normal,Low
TXN014459,ACC0219,53773.68,Amazon,2025-04-14,,,normal,Low
TXN014460,ACC0477,131890.2,Amazon,2025-01-28,,,normal,High
TXN014461,ACC0027,41442.97,Amazon,2025-04-06,,,normal,Low
TXN014462,ACC0385,70042.24,Unknown_POS,2025-02-06,,,normal,Low
TXN014463,ACC0031,99822.28,Swiggy,2025-01-30,,,normal,Low
TXN014464,ACC0114,58374.96,BigBasket,2025-01-25,,,normal,Low
TXN014465,ACC0432,55215.44,Amazon,2025-05-01,,,normal,Low
TXN014466,ACC0018,32380.22,Unknown_POS,2025-01-05,,,normal,Low
TXN014467,ACC0385,52354.51,Uber,2025-05-18,,,normal,Low
TXN014468,ACC0123,116820.22,ATM_Withdrawal,2025-05-30,,,normal,High
TXN014469,ACC0330,82326.15,ATM_Withdrawal,2025-03-02,,,normal,Low
TXN014470,ACC0498,122565.53,Flipkart,2025-06-13,,,normal,High
TXN014471,ACC0382,82040.36,BigBasket,2025-06-27,,,normal,Low
TXN014472,ACC0258,129873.73,Zomato,2025-01-20,,,normal,High
TXN014473,ACC0441,138886.18,Flipkart,2025-01-13,,,normal,High
TXN014474,ACC0090,120749.6,Swiggy,2025-06-01,,,normal,High
TXN014475,ACC0099,29094.5,ATM_Withdrawal,2025-04-15,,,normal,Low
TXN014476,ACC0498,49563.98,Flipkart,2025-02-04,,,normal,Low
TXN014477,ACC0048,89383.26,Amazon,2025-02-05,,,normal,Low
TXN014478,ACC0381,143256.8,Flipkart,2025-02-22,,,normal,High
TXN014479,ACC0027,57128.41,Zomato,2025-02-09,,,normal,Low
TXN014480,ACC0226,54471.17,Unknown_POS,2025-01-07,,,normal,Low
TXN014481,ACC0401,101025.87,Swiggy,2025-04-27,,,normal,High
TXN014482,ACC0347,24052.36,Swiggy,2025-03-31,,,normal,Low
TXN014483,ACC0295,48934.95,Unknown_POS,2025-02-10,,,normal,Low
TXN014484,ACC0173,113328.35,Uber,2025-07-29,,,normal,High
TXN014485,ACC0254,33419.77,Flipkart,2025-04-07,,,normal,Low
TXN014486,ACC0222,13881.75,BigBasket,2025-06-04,,,normal,Low
TXN014487,ACC0182,142827.6,Amazon,2025-06-02,,,normal,High
TXN014488,ACC0106,50782.13,BigBasket,2025-04-09,,,normal,Low
TXN014489,ACC0383,23825.5,Zomato,2025-03-14,,,normal,Low
TXN014490,ACC0226,148226.04,Uber,2025-02-10,,,normal,High
TXN014491,ACC0224,67811.72,Unknown_POS,2025-04-19,,,normal,Low
TXN014492,ACC0382,25146.18,ATM_Withdrawal,2025-02-02,,,normal,Low
TXN014493,ACC0200,73976.96,ATM_Withdrawal,2025-01-19,,,normal,Low
TXN014494,ACC0302,41660.31,BigBasket,2025-01-04,,,normal,Low
TXN014495,ACC0385,140956.46,Swiggy,2025-03-27,,,normal,High
TXN014496,ACC0151,113534.37,Amazon,2025-07-05,,,normal,High
TXN014497,ACC0185,117270.52,Uber,2025-06-02,,,normal,High
TXN014498,ACC0497,54964.82,ATM_Withdrawal,2025-02-07,,,normal,Low
TXN014499,ACC0273,56347.41,Zomato,2025-01-14,,,normal,Low
TXN014500,ACC0247,92626.92,Unknown_POS,2025-01-22,,,normal,Low
TXN014501,ACC0021,97039.04,Uber,2025-06-27,,,normal,Low
TXN014502,ACC0436,120550.21,ATM_Withdrawal,2025-07-12,,,normal,High
TXN014503,ACC0468,10410.76,Unknown_POS,2025-02-26,,,normal,Low
TXN014504,ACC0024,52229.19,BigBasket,2025-02-01,,,normal,Low
TXN014505,ACC0121,90467.17,Swiggy,2025-05-25,Account Takeover,2025-03-16,fraud,High
TXN014506,ACC0475,14425.37,BigBasket,2025-01-24,,,normal,Low
TXN014507,ACC0144,27574.73,Amazon,2025-07-27,,,normal,Low
TXN014508,ACC0048,3485.99,Uber,2025-03-30,,,normal,Low
TXN014509,ACC0110,69823.33,Amazon,2025-06-13,,,normal,Low
TXN014510,ACC0361,62413.09,Amazon,2025-05-15,,,normal,Low
TXN014511,ACC0272,76783.21,BigBasket,2025-07-25,,,normal,Low
TXN014512,ACC0270,112265.23,BigBasket,2025-07-03,,,normal,High
TXN014513,ACC0258,142109.38,Zomato,2025-06-15,,,normal,High
TXN014514,ACC0219,48136.95,ATM_Withdrawal,2025-03-08,,,normal,Low
TXN014515,ACC0192,91958.76,ATM_Withdrawal,2025-07-15,Phishing,2025-05-07,fraud,High
TXN014516,ACC0134,52448.69,Uber,2025-02-04,,,normal,Low
TXN014517,ACC0473,94825.45,Amazon,2025-02-11,,,normal,Low
TXN014518,ACC0375,127229.23,Zomato,2025-07-16,Identity Theft,2025-03-18,fraud,Critical
TXN014519,ACC0197,25178.07,ATM_Withdrawal,2025-05-16,,,normal,Low
TXN014520,ACC0168,77293.95,ATM_Withdrawal,2025-04-14,,,normal,Low
TXN014521,ACC0454,79223.57,Amazon,2025-06-22,,,normal,Low
TXN014522,ACC0414,133480.01,ATM_Withdrawal,2025-06-27,,,normal,High
TXN014523,ACC0268,131106.7,ATM_Withdrawal,2025-06-14,Card Skimming,2025-07-11,fraud,Critical
TXN014524,ACC0475,114456.13,Zomato,2025-02-16,,,normal,High
TXN014525,ACC0030,76761.92,BigBasket,2025-07-14,,,normal,Low
TXN014526,ACC0272,81522.88,Unknown_POS,2025-01-02,,,normal,Low
TXN014527,ACC0494,78389.65,Uber,2025-04-23,,,normal,Low
TXN014528,ACC0192,16172.66,Zomato,2025-01-28,Phishing,2025-05-07,fraud,Medium
TXN014529,ACC0348,120528.87,Unknown_POS,2025-02-10,,,normal,High
TXN014530,ACC0247,96873.63,Swiggy,2025-01-19,,,normal,Low
TXN014531,ACC0238,25703.22,ATM_Withdrawal,2025-03-28,,,normal,Low
TXN014532,ACC0461,3089.82,Amazon,2025-01-28,,,normal,Low
TXN014533,ACC0371,109241.66,BigBasket,2025-02-07,,,normal,High
TXN014534,ACC0445,96112.43,Zomato,2025-06-06,,,normal,Low
TXN014535,ACC0163,120250.98,ATM_Withdrawal,2025-01-19,,,normal,High
TXN014536,ACC0180,8385.42,Zomato,2025-04-26,,,normal,Low
TXN014537,ACC0418,6281.92,Zomato,2025-02-16,,,normal,Low
TXN014538,ACC0193,33227.83,Amazon,2025-01-20,,,normal,Low
TXN014539,ACC0034,46798.99,Unknown_POS,2025-03-15,,,normal,Low
TXN014540,ACC0141,144772.29,ATM_Withdrawal,2025-07-22,,,normal,High
TXN014541,ACC0081,84680.19,Uber,2025-07-01,,,normal,Low
TXN014542,ACC0037,8648.55,Unknown_POS,2025-06-18,,,normal,Low
TXN014543,ACC0253,79611.39,Amazon,2025-03-25,,,normal,Low
TXN014544,ACC0199,117108.73,Zomato,2025-05-26,,,normal,High
TXN014545,ACC0079,109514.31,Uber,2025-07-01,,,normal,High
TXN014546,ACC0021,144044.29,ATM_Withdrawal,2025-01-19,,,normal,High
TXN014547,ACC0040,132703.24,Zomato,2025-02-18,,,normal,High
TXN014548,ACC0487,72706.54,ATM_Withdrawal,2025-06-30,,,normal,Low
TXN014549,ACC0052,39708.58,ATM_Withdrawal,2025-05-16,,,normal,Low
TXN014550,ACC0303,82805.77,ATM_Withdrawal,2025-01-15,,,normal,Low
TXN014551,ACC0410,35157.5,Zomato,2025-06-28,,,normal,Low
TXN014552,ACC0498,15881.44,Unknown_POS,2025-06-13,,,normal,Low
TXN014553,ACC0411,119208.46,ATM_Withdrawal,2025-05-27,,,normal,High
TXN014554,ACC0177,25450.48,Uber,2025-06-06,,,normal,Low
TXN014555,ACC0212,12696.13,Amazon,2025-01-13,,,normal,Low
TXN014556,ACC0497,95608.05,ATM_Withdrawal,2025-04-13,,,normal,Low
TXN014557,ACC0241,7777.94,ATM_Withdrawal,2025-03-16,,,normal,Low
TXN014558,ACC0029,77069.42,Swiggy,2025-01-17,,,normal,Low
TXN014559,ACC0190,101353.98,Unknown_POS,2025-06-11,,,normal,High
TXN014560,ACC0196,129989.04,Amazon,2025-07-10,,,normal,High
TXN014561,ACC0194,534.78,BigBasket,2025-01-25,,,normal,Low
TXN014562,ACC0403,121625.38,Amazon,2025-03-04,,,normal,High
TXN014563,ACC0004,9400.89,Amazon,2025-05-08,,,normal,Low
TXN014564,ACC0052,137886.66,Swiggy,2025-01-02,,,normal,High
TXN014565,ACC0068,17552.0,Unknown_POS,2025-07-05,,,normal,Low
TXN014566,ACC0287,131101.99,Amazon,2025-02-25,,,normal,High
TXN014567,ACC0164,126738.02,Amazon,2025-01-25,,,normal,High
TXN014568,ACC0063,114217.36,Flipkart,2025-01-20,,,normal,High
TXN014569,ACC0376,84965.52,Uber,2025-04-07,,,normal,Low
TXN014570,ACC0372,16829.68,Unknown_POS,2025-05-31,,,normal,Low
TXN014571,ACC0469,65483.71,ATM_Withdrawal,2025-04-29,Account Takeover,2025-06-18,fraud,High
TXN014572,ACC0432,5997.93,Flipkart,2025-01-17,,,normal,Low
TXN014573,ACC0145,45772.09,Flipkart,2025-06-07,,,normal,Low
TXN014574,ACC0406,141023.51,Unknown_POS,2025-07-25,,,normal,High
TXN014575,ACC0118,83818.48,Swiggy,2025-02-15,,,normal,Low
TXN014576,ACC0186,85134.6,Uber,2025-01-29,,,normal,Low
TXN014577,ACC0396,136819.97,BigBasket,2025-02-04,,,normal,High
TXN014578,ACC0260,57952.56,Unknown_POS,2025-06-11,,,normal,Low
TXN014579,ACC0229,16326.74,ATM_Withdrawal,2025-02-07,,,normal,Low
TXN014580,ACC0011,23432.25,BigBasket,2025-07-20,,,normal,Low
TXN014581,ACC0130,118014.67,Unknown_POS,2025-03-19,,,normal,High
TXN014582,ACC0162,5453.24,Swiggy,2025-03-25,,,normal,Low
TXN014583,ACC0362,138536.39,Swiggy,2025-03-12,,,normal,High
TXN014584,ACC0462,12590.09,Swiggy,2025-07-03,,,normal,Low
TXN014585,ACC0469,125082.93,Uber,2025-03-25,Account Takeover,2025-06-18,fraud,Critical
TXN014586,ACC0326,7607.67,ATM_Withdrawal,2025-05-15,,,normal,Low
TXN014587,ACC0486,92672.38,BigBasket,2025-03-30,,,normal,Low
TXN014588,ACC0002,44195.17,Uber,2025-02-13,,,normal,Low
TXN014589,ACC0334,20790.84,Zomato,2025-07-16,,,normal,Low
TXN014590,ACC0126,26956.64,Flipkart,2025-04-06,,,normal,Low
TXN014591,ACC0338,94422.08,Uber,2025-04-29,,,normal,Low
TXN014592,ACC0258,74685.72,Flipkart,2025-04-24,,,normal,Low
TXN014593,ACC0433,144255.59,Swiggy,2025-06-25,,,normal,High
TXN014594,ACC0002,2544.05,Flipkart,2025-02-09,,,normal,Low
TXN014595,ACC0354,92360.92,Swiggy,2025-02-22,,,normal,Low
TXN014596,ACC0008,15924.71,Unknown_POS,2025-03-02,,,normal,Low
TXN014597,ACC0231,124763.73,ATM_Withdrawal,2025-04-19,,,normal,High
TXN014598,ACC0144,77733.5,Swiggy,2025-03-20,,,normal,Low
